Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Supplier1(No),Supplier2(No),Supplier3(No),Supplier4(No),Supplier5(No),Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,Image
SY00383,SY00383,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY00386,SY00386,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY005789,SY005789,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY00672,SY00672,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY006823,SY006823,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY007222,SY007222,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY007639,SY007639,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY007959,SY007959,SY,UNIT,8.00,17.99,1,,,,,,,,,,,,,,,,
SY0080075,SY0080075,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0080910,SY0080910,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY008099,SY008099,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY008135,SY008135,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY008295,SY008295,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY008464,SY008464,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY008553,SY008553,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY008795,SY008795,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY008873,SY008873,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY008883,SY008883,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY009020,SY009020,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY009042,SY009042,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY009069,SY009069,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY009272,SY009272,SY,UNIT,3.50,8.99,1,,,,,,,,,,,,,,,,
SY009588,SY009588,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY009589,SY009589,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY009630,SY009630,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY00A008,SY00A008,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SY00A087,SY00A087,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY00BM150,SY00BM150,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY00BM321,SY00BM321,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY00C3538,SY00C3538,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY00H144,SY00H144,SY,UNIT,9.00,19.99,1,,,,,,,,,,,,,,,,
SY00JU208,SY00JU208,SY,UNIT,3.00,7.99,1,,,,,,,,,,,,,,,,
SY00M057,SY00M057,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY081606,SY081606,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0B003,SY0B003,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0B006,SY0B006,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0B094,SY0B094,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0B147,SY0B147,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY0B1704,SY0B1704,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY0B201,SY0B201,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0B2095,SY0B2095,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0B2770,SY0B2770,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0B2773,SY0B2773,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0B30227,SY0B30227,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SY0B3077,SY0B3077,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0B3081,SY0B3081,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0B3310,SY0B3310,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0B40019,SY0B40019,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SY0B5717,SY0B5717,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0B6209,SY0B6209,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY0B6476,SY0B6476,SY,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
SY0B6602,SY0B6602,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0B7729,SY0B7729,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0B8345,SY0B8345,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0B8543,SY0B8543,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0B8648,SY0B8648,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY0BA509,SY0BA509,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY0BA9005,SY0BA9005,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0BN112,SY0BN112,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0BV006,SY0BV006,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0C04012,SY0C04012,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0C2016,SY0C2016,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0C4014,SY0C4014,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0C5003,SY0C5003,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SY0C7407,SY0C7407,SY,UNIT,8.00,17.99,1,,,,,,,,,,,,,,,,
SY0C8991,SY0C8991,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0C91061,SY0C91061,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0C9293,SY0C9293,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0CBM339,SY0CBM339,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0G003,SY0G003,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0G04009,SY0G04009,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0G10847,SY0G10847,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0G1141,SY0G1141,SY,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
SY0G2773,SY0G2773,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0G3915,SY0G3915,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0G6000,SY0G6000,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0G6001,SY0G6001,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0G8138,SY0G8138,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY0G8563,SY0G8563,SY,UNIT,8.00,17.99,1,,,,,,,,,,,,,,,,
SY0G90117,SY0G90117,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0G90752,SY0G90752,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0G9198,SY0G9198,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0GBM339,SY0GBM339,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0GL007,SY0GL007,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0L2800,SY0L2800,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0MW005,SY0MW005,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY0P003,SY0P003,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0P10847,SY0P10847,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0P2095,SY0P2095,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0P2770,SY0P2770,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0P3062,SY0P3062,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0P385,SY0P385,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0P3915,SY0P3915,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0P6476,SY0P6476,SY,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
SY0P6666,SY0P6666,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0P6690,SY0P6690,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY0P7729,SY0P7729,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0P8247,SY0P8247,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0P8345,SY0P8345,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0PA9002,SY0PA9002,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0PV006,SY0PV006,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0R04009,SY0R04009,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0R04010,SY0R04010,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0R04012,SY0R04012,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0R112,SY0R112,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0R2770,SY0R2770,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0R80098,SY0R80098,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0R8494,SY0R8494,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0R8991,SY0R8991,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0R90117,SY0R90117,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0R90670,SY0R90670,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0R90739,SY0R90739,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY0R91057,SY0R91057,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0R9452,SY0R9452,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0R9865,SY0R9865,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0W013A,SY0W013A,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0W04012,SY0W04012,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0W0662,SY0W0662,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0W120,SY0W120,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0W122,SY0W122,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SY0W168,SY0W168,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0W1825,SY0W1825,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0W385,SY0W385,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0W4017,SY0W4017,SY,UNIT,7.50,16.99,1,,,,,,,,,,,,,,,,
SY0W5229,SY0W5229,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0W5304,SY0W5304,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0W6660,SY0W6660,SY,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
SY0W6666,SY0W6666,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SY0W80098,SY0W80098,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0W8138,SY0W8138,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY0W8497,SY0W8497,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY0W8648,SY0W8648,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SY0W8916,SY0W8916,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SY0W8994,SY0W8994,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SY0W90140,SY0W90140,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SY0W90752,SY0W90752,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0W91061,SY0W91061,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0WA9002,SY0WA9002,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SY0WJ4202,SY0WJ4202,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
SY0WN112,SY0WN112,SY,UNIT,6.00,13.99,1,,,,,,,,,,,,,,,,
SY0WV006,SY0WV006,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SY0Y201,SY0Y201,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0Y5110,SY0Y5110,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SY0YBM339,SY0YBM339,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYAJ017,SYAJ017,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB0111,SYBB0111,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SYBB013A,SYBB013A,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBB04009,SYBB04009,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBB04011,SYBB04011,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SYBB10847,SYBB10847,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB147,SYBB147,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SYBB168,SYBB168,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB2036,SYBB2036,SY,UNIT,3.50,9,1,,,,,,,,,,,,,,,,
SYBB3011,SYBB3011,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SYBB3062,SYBB3062,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYBB3081,SYBB3081,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYBB348,SYBB348,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SYBB5488,SYBB5488,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB5717,SYBB5717,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB6001,SYBB6001,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB6002,SYBB6002,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB6209,SYBB6209,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SYBB6579,SYBB6579,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB6690,SYBB6690,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SYBB80153,SYBB80153,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SYBB8103,SYBB8103,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYBB8148,SYBB8148,SY,UNIT,2.50,7,1,,,,,,,,,,,,,,,,
SYBB8201,SYBB8201,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB8315,SYBB8315,SY,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
SYBB8397,SYBB8397,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SYBB8497,SYBB8497,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SYBB8906,SYBB8906,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SYBB8916,SYBB8916,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SYBB8917,SYBB8917,SY,UNIT,3.25,8.5,1,,,,,,,,,,,,,,,,
SYBB8934,SYBB8934,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB8994,SYBB8994,SY,UNIT,4.50,10.99,1,,,,,,,,,,,,,,,,
SYBB90140,SYBB90140,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SYBB90645,SYBB90645,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB90727,SYBB90727,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBB90892,SYBB90892,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB91057,SYBB91057,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB91061,SYBB91061,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB91152,SYBB91152,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBB9198,SYBB9198,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBB9507,SYBB9507,SY,UNIT,3.00,8,1,,,,,,,,,,,,,,,,
SYBBAJ030,SYBBAJ030,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBBBM339,SYBBBM339,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYBBJU202,SYBBJU202,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
SYBBV006,SYBBV006,SY,UNIT,4.00,10,1,,,,,,,,,,,,,,,,
SYBM321,SYBM321,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYBR6209,SYBR6209,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SYBX054,SYBX054,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
SYDB3525,SYDB3525,SY,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
SYDB6602,SYDB6602,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYGG3915,SYGG3915,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYGG6852,SYGG6852,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SYGG8345,SYGG8345,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYLE0001,SYLE0001,SY,UNIT,5.00,11.99,1,,,,,,,,,,,,,,,,
SYM01001,SYM01001,SY,UNIT,8.00,17.99,1,,,,,,,,,,,,,,,,
SYPP2095,SYPP2095,SY,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
SYPP6852,SYPP6852,SY,UNIT,7.00,15.99,1,,,,,,,,,,,,,,,,
SYVBX026,SYVBX026,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
SYVX005,SYVX005,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
SYVX008,SYVX008,SY,UNIT,2.50,6.99,1,,,,,,,,,,,,,,,,
TD000023,TD000023,CD,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
TD000033,TD000033,CD,UNIT,8.00,17.99,1,,,,,,,,,,,,,,,,
TD000038,TD000038,CD,UNIT,13.50,29,1,,,,,,,,,,,,,,,,
TD000122,TD000122,CD,UNIT,8.50,18.99,1,,,,,,,,,,,,,,,,
TD000128,TD000128,CD,UNIT,6.50,14.99,1,,,,,,,,,,,,,,,,
TY000024,TY000024,CD,UNIT,5.50,12.99,1,,,,,,,,,,,,,,,,
